,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74
S45,2453.241963161597,61.30003741098595,99.57981913658742,107.00705501987873,596.5656523738725,2162.2946007135347,1855.8739900376909,1110.6720139221613,116.08032550138755,45.900744647813966,1097.7804365725979,0.1136348864237224,2453.070662039167,816.3651560231235,1717.587511879682,65.57493916489264,24.423355691917234,1924.8355879150279,67.28337464088146,45.88683500362347,964.9121072374699,65.45983461235942,1211.2739586451744,0.18788737728147797,65.85985451024644,2202.4955456184807,111.14197509647124,1412.9078107764317,60.152483937640376,817.8696128805194,850.9988503229174,2437.012712245961,963.984685716626,1187.8812228557686,2000.5074047286585,622.7729404712993,111.138129874317,963.9603833126893,964.3476028536297,60.57790709155443,1381.7307479780147,1717.5527511934088,1988.0789302970043,44.57345166394959,110.45532937649328,1987.2822810419696,17.211290253497378,64.39438523570749,1472.2044913509399,1374.1293034672153,1028.2581294660247,1717.5903146914256,523.4938275069152,1101.5967418650723,65.45777028540158,362.248091081694,1023.735258067305,772.7102513754287,1103.98102294367,17.228259578361786,1185.7552440050438,1588.303596146819,2000.4025624629153,1346.085250933146,16.63657848717805,1183.869380055814,1598.8547123502942,1599.6322713291393,0.05900218323761265,68.96432874936046,993.5813313567863,1472.2208613809885,111.13910411548318,0.9350823292577793
S46,61.362423337792535,6.290305678445805,904.1621676852989,58.05718226731624,869.8652403999166,1225.811508156924,957.326657612337,9.388002252972758,1363.3544121132509,445.18380470125993,483.33632356197404,1210.932178151359,61.378823470386386,101.59344425049534,43.04707192142129,1058.8281338784875,842.1379692884485,858.8418130125895,0.23566907572377768,24.752143012376806,21.426850817726162,10.112678175137937,11.35634859200896,1210.8681719995482,1062.4670068021542,1180.0678509950365,1454.0779722301447,0.026595142407422303,609.5259550422522,101.56386061381592,22.388801206363375,64.95908384915441,445.3368347539045,122.58617044606198,69.24462046087581,811.8970724894345,1454.1554392708472,445.2870132158613,445.0751000030492,8.888862556136953,1064.7380795835102,774.8339751956321,1188.2176429677534,24.813250335206593,1386.2404117226645,1388.0121737787563,68.39630807389398,227.40728453673606,903.9122165910263,10.076074902571445,433.1705035954964,774.827310427122,44.522952773475865,6.11032687616759,181.7722097994841,1231.9885010942307,239.06149283071704,498.19951882569217,6.032862267407404,68.4360214695925,59.05368474763741,191.57359369561976,1246.541846304406,881.9388041200679,957.6500685170248,256.82403232909894,19.17371577993685,346.11736141799804,1211.0809946122108,46.78610731493888,469.6881121322021,903.914331870618,1246.4076043922244,1412.4458146362354
S47,166.65798891650078,75.41898386269584,628.3606020435985,25.24875211402682,97.77452414747307,518.3456502819253,33.177902291314695,1359.7930430428748,89.71640741074368,1844.1444784307148,1423.5180221040425,2000.5337615084675,142.55324825546387,1300.890650894334,956.3909876112045,1364.616591303094,2367.5983859799912,29.386532121067553,1246.325273882306,1580.8636670912413,1890.5608343140016,1510.7017606988486,79.43999505551795,2000.57167344193,1163.5344370340536,13.473946546211495,0.17468532767954048,1246.3894993831168,1229.999709180245,1516.1640743629603,1828.6674863213052,104.07467786275039,1580.5355882905992,1493.6526621132953,0.008905606493104337,1869.8252228607828,0.14422495006565278,1580.5897328717576,1580.2357976559158,1377.5907370953018,64.66692221900277,1115.825846748128,6.2370646488915815,1883.4250635357425,130.84402090797184,6.182942697533077,2062.43702148528,1533.517169237107,53.134305424125955,1511.1855735583104,1591.0041840479541,1115.7917301529826,99.47160992086957,1353.4523322647196,1294.9114387295754,2061.2651467173378,78.15091836976192,1627.9837440504991,1580.7259240734745,1767.2024992297156,64.61747254962373,1293.502263105259,0.25023829882077137,49.05885339369192,1986.9180913240652,1700.354081279409,57.34857528466197,1203.3397901023332,2000.421644593165,996.90213417041,87.04028962810706,956.4015338622589,0.18832814568485026,2001.0662868537456
S48,1310.76645868321,544.7783070957612,1505.4192542081996,1571.2017777360932,692.517009670565,1391.5045575594736,1363.6825734057559,35.88710999011511,1212.3602367170115,450.91406385872824,222.759164215734,1284.0802889019826,1311.0446192042104,77.16338748934776,70.841988506782,87.51952880924043,1150.6171346868448,1364.3262528681912,520.1047656210042,21.470362973614094,622.3021028232823,809.0849362324124,34.47482513925696,1283.9850336103475,1842.729473127875,1289.392100032772,1446.572299463432,520.3102735351206,89.22122888958637,1387.2020859676513,22.411471939121892,67.38680993207862,21.454265475649315,618.2494574109396,68.88628094688768,741.0800849183298,1446.6126266915626,450.66477151617966,450.29546882682746,717.2477502616114,1845.2784611756451,1487.6733454766677,62.90413171297805,432.3742447474339,1132.360661277967,1133.5458547194712,925.5854466659124,817.3591399794653,1487.6083678477726,808.1545077785261,820.4307338714873,70.84084591438015,578.4124677368748,27.70541048811934,693.2310089170394,51.439820011214046,367.6087003571636,414.51098833926596,29.32185944829881,51.44541922191267,1843.3443167332161,37.35869020664507,1240.0905619412297,455.1137569442152,805.0254916557052,678.2019634342481,18.314566667708004,384.6769731741324,1100.7913296591637,369.4561926330884,402.7689535848768,70.83840667472292,1239.9571636977014,1284.398697246359
S49,1364.4470378776127,1037.3366449357163,627.9318569829709,41.210587645628486,1509.9553765263597,37.192786312462665,861.0366828908757,52.001757577258026,61.83324641271383,1310.1579782543783,1725.727320687887,65.86496745622397,1364.4415764448347,78.75421467735994,468.14104415980137,0.40263001614236915,1080.9273093078198,43.900213238061795,1240.678474363077,72.80117473947521,1134.2859860496574,1034.7283387773052,970.354921056707,1185.6155564540704,0.04268485646105405,1085.6825972931733,1356.9063398018973,59.068129436752415,92.71352723291548,1656.6513851304642,1480.5349025907603,1112.899552345739,1310.537613152082,53.483802010125174,1356.9159843831706,1465.7307960258504,64.61600549470785,1310.4115950148382,1528.9685311050537,968.8140745967324,1.8520756989520453,22.29174550538464,1464.7608770838046,70.55425438681578,69.74257459206662,1255.3777023350228,1744.472658249475,48.87018078958551,468.18712347324583,49.3166115645485,1088.198882422593,22.293372583364963,1442.2054903390333,1083.371234068445,49.287778401397155,1495.9319857525925,68.16595652132284,1322.7340127408934,1229.9078823510738,1495.546492275678,0.3461197034011709,1093.6337690424111,1163.0278711486324,2152.3038876120286,1319.1059647443594,1070.5205100153637,1345.6701725095236,1570.673834522242,65.86227839092749,1873.5892221272218,1269.3506179861076,401.31419625138824,1356.9148827012332,65.82405570580706
S50,2453.310414230916,1287.1236232975302,1792.416609077467,2247.1905260122617,596.4150880583088,102.96843856403952,2165.1127108057212,61.69597873144993,2089.5777865508385,45.892036501359534,52.26702781230787,0.04641038322383076,116.81616316002093,38.88178845877795,1472.1766003720627,1377.099763059022,24.41717964710264,2245.570495840691,1210.9469914762124,825.806289966419,964.7308959171747,65.45204233612168,1211.102850750587,0.036887693481405213,1185.500637810502,122.35583124686782,2000.68220281656,1412.7284456417535,1263.05242263846,818.0216283125643,992.6483178047313,116.05556565955553,963.8018254424956,65.98522517770971,2000.6340622959865,533.6479095504708,111.14516622346498,45.8941675927106,826.4269222455926,1090.2553318607138,1381.7584314992353,81.78593350875535,1988.1505485983544,44.5647055714005,1988.2675931997567,110.40859031382944,17.210205679319476,1158.959553076063,1717.523743729231,1373.96557621926,1028.093713949069,1472.1789978542581,523.3510160814981,1285.0162417429246,1178.0995771187816,310.47927477773777,1194.1740016206522,772.5538990395706,1103.8282113363693,17.227195408337096,65.87658989289984,1588.1337197320415,111.14051452683566,74.7781121789723,299.3100316921643,56.366863980644666,1370.293268724633,76.16443273614911,0.24066939189077455,1241.269943208124,47.30465050853374,1472.1795788889979,2334.0689549536805,0.9036513690271148
S51,2053.420863969923,1209.9380095418774,1742.7561309077948,90.44158000956867,847.0779416841278,86.42430719789186,1572.9082917847627,1171.2023695519283,1980.3824647882484,1041.217014761998,59.12690638015124,351.54756434763294,2053.3704847081617,1029.6152718747692,65.69762361872542,880.7303901290486,17.322602295937138,1912.1034994295794,1341.566441995094,49.57555615105805,815.8812030638661,58.32359837703623,947.7473587133425,301.3647900145435,886.0535555609396,109.22270329030964,1984.5345780039409,63.87740034233122,70.27027401624481,49.141345403830876,1046.7296399732318,2310.043862732605,1041.468531146205,1087.8937442948832,2315.259191001116,719.3297436410023,2315.26314848778,892.6146914186429,49.609391988575474,1163.5049412219512,49.16796202579577,65.69604648460584,116.42092322653448,47.4225522269023,2444.727950002099,2094.376178588259,712.2620955125581,1028.8141491039219,1379.6437463532552,1224.6375675862291,43.28799457060992,1182.5621018390837,820.2252146726166,1054.0435178699215,1049.8903338123291,713.1177325022823,1039.550834330386,992.1334054388669,1218.5373672067794,33.936034628596566,49.24205416473467,1240.6464419544416,110.24346268524737,1604.1428142545271,574.5244723603968,50.21914693483563,1660.4802051119816,79.12290145464362,16.738639920181967,82.85882390092287,1047.5718978683465,1182.5680563624203,110.2502336516844,350.666099589094
S52,751.0742900282644,528.1147463145373,46.73926950540918,1038.145993824624,1210.2691091109714,933.8786788889124,835.111679303342,586.6336365631744,832.4848678517053,696.1284453759499,32.43715573543067,1770.8195713445198,41.742332571292856,1755.5352948528455,1065.9039779211396,1520.2471829032538,1240.3932991108868,830.7404767252558,421.2840572116494,696.3459152629207,738.6979702354126,570.6606084970252,728.7772661389763,84.32032547695256,1520.946289610113,38.513733305894576,1039.1413122780177,421.45089354611724,598.4593878150887,2045.2922819620362,790.765534511077,833.168511668988,38.66808566436773,592.7286888354233,890.7390181665907,55.06296939075258,890.7488449575688,38.67004725844287,695.7164147122726,581.4338324818679,1306.0852567029372,913.6371758441517,807.3462882797662,846.5216449377425,941.9338495714701,44.93663361450745,1613.556208588758,589.862878433819,913.5812488835609,665.4538974198276,43.741170598046786,50.756264169083515,55.79613336843386,587.8037810910504,570.4840073370821,76.8556905513812,28.763524623056256,41.5481193599873,517.8403200729458,1383.4944542601127,72.44167985251161,417.74846233838474,49.493729606718645,646.5593560218682,67.80502781072153,791.3400839863133,147.58800849139078,8.163829381813496,1518.00521283594,31.70882814175088,789.9583085978633,913.5734780165004,890.7436195808478,84.32831132119166
S53,1264.1401912709239,450.8196207013549,1492.8877827372576,76.98193681353979,29.12950868723837,1411.1113022431182,1371.3960484055785,485.25274640941507,1575.3679440004794,226.00864922014114,4.5740576665760555,990.3700977495315,1475.1451362371101,80.3008405161003,1370.7130064153018,78.21802958819414,44.368730381335446,66.42230992991317,401.13183017877145,10.765744029264829,18.284745970942094,639.1054328701395,24.64793211472912,1155.3382968281896,1648.4706383322782,1219.6864096186853,77.48915200241939,22.294045753452234,320.3528292847791,1444.3173793239232,11.219506037949113,1350.976652643243,225.70772866343478,26.691781233626653,1394.845385781917,26.416933970819315,77.49168837607031,193.55031165069465,10.733514897406742,525.1110389356525,78.60634459235577,65.27123643477339,1294.941229040991,236.7393704940215,1295.0062519535697,72.0188718297918,890.3971792605116,30.533089408887054,1370.6365076389009,638.0905023500815,27.991170874500057,65.27095137497491,559.7314266902094,399.32985801575427,30.41890072607772,1039.5177627370638,219.75225737914388,13.012675344198986,370.4876148879653,890.9958076068065,1649.1396489864817,32.491721421427506,1627.4895224351926,769.2910100632686,38.46840902122516,496.38195966130684,443.9194863696952,444.64598676816456,990.5295179688269,31.753528538702998,11.18205410532262,65.26854720689485,77.49165664595411,55.02569544621265
S54,1685.9652641536838,441.17659576767034,1347.793090805752,1489.559691471697,424.26998374783614,1496.2801952233513,70.33101899152506,25.28638531179467,1528.3737816820897,1.040478192217345,11.141408068845886,45.88523749877071,1686.2931003531448,1614.1642385470516,1357.6579569069108,1521.736911049246,706.4921226314661,1301.0761291254942,520.0184811588146,0.034098180950250155,206.2947302128168,532.8694173762821,21.615444280760382,963.5003566397406,1528.6772847198683,1618.5945509741198,87.81342299407228,520.1061422736848,438.1419579193237,1383.161417539314,57.02312657394861,84.94744847552288,0.03037280980292375,486.4292074939889,1580.6847704641216,16.385587045546,87.8162043921471,0.6562104591129395,0.8539057557261678,488.26958895657356,72.87906690483997,1357.6328745801443,82.4837731242199,47.229147342686645,1484.7656187683367,82.56323696402913,786.8454045465746,614.208730312078,1163.643022557591,532.0044552592336,441.96740124960763,1357.6375900743928,19.80893956469689,347.8940987409416,29.59153201964776,43.7591116743458,247.8337393981062,3.0558949983931103,20.422593876868724,787.5443233604313,72.82758256610745,35.3406363181637,87.82401411307292,835.0123180304914,627.4903222505484,423.3848118812054,642.6579959235021,643.5720665322846,963.776527355506,737.0651509752138,48.93470784810977,1357.591454030095,1580.6892963895716,45.8840081875723
S55,1044.3897742464299,507.83582519549515,1121.3503283183356,1199.2806321055957,49.61061510629798,1066.8889859055755,46.686902308821395,513.1797612074147,54.34284430845666,641.9216853439617,24.304692429645996,76.09616543488254,1044.720493465346,1696.084648912665,980.4316966450671,1566.9850622298422,1299.4526981129957,985.4340912523227,402.048647681332,642.1587338352492,33.72851603993123,518.9816891631322,622.8509892511408,1369.6513459460218,1569.271619721427,46.72813621468007,57.382444608745445,19.156588318644456,22.109558698814084,1693.9969121037275,29.697780594320275,978.8503027134087,641.7812684195405,520.2927956740854,57.384952142038756,844.9670484869322,1205.0940056976292,641.8292030469734,641.4229545657006,582.0122098159933,74.86194577264331,54.46838439125134,52.46220324269101,678.5638361599096,52.46427915355616,1103.4480333806448,69.23312136320666,29.72777341465971,980.3739772329861,518.4862791137805,798.5826947147316,1143.8133303438224,1000.0062934013895,401.79099499232996,28.819717665034677,1246.634696529262,21.288421481795112,701.2741898280245,421.86976508598536,1454.4752285370946,74.74866618016672,22.87629387034082,1033.0773301511424,548.9073848774747,1072.3178994158814,691.3074368772727,0.03390743148874698,1.52351008869261,1598.2058956431506,620.6652433026779,622.830982222502,54.46494937939145,1032.9337180457705,1369.8012052952013
S56,166.65690731355718,1357.525397556714,34.90373276890708,454.3789956981779,2053.3729548289634,28.791388138486315,597.1214913673763,75.54230922811827,89.65370138802575,87.81827852648009,1660.83297807516,2334.0192907783326,166.3110468117279,72.27452717301956,53.127604737943905,1364.4961897593016,2367.506223655003,29.382126602012193,69.23956800198424,87.82763719778426,90.0268340813757,71.93605217833378,1429.8933061434748,2000.6259023644748,1163.4312575610995,13.471811837256363,0.0042505753337885996,69.24313437994053,1435.0812282671457,1516.223719311612,1828.6974975368707,104.00102066098837,1580.5693947186185,71.12478702127036,0.058009070238309,103.88174183224994,0.047035764079498735,1844.0607726172093,1580.2695897534577,1377.564076469273,64.66119120136601,1115.7160609335242,112.34875294063316,89.68846496973063,130.93915219997476,129.93775744671916,98.2166075568344,73.02244033735559,53.129077722664626,1511.1410355675628,88.38718752638154,956.298810495166,99.47620632787071,1353.4430274213125,1294.873192018007,1766.8944359645607,1406.7303776623435,90.44569762258034,1580.7098770982986,1767.2982318236225,64.61174056496327,1108.6841913797778,0.010120390917237487,883.1473805305053,2318.1866347190876,1457.4113571701957,1204.350532501676,1203.3703406539748,111.13754467359566,996.9896279985504,1566.750965339891,1115.6920080366053,0.05989686293339384,111.17334908849423
S57,1355.278451164966,190.44219497299156,46.16907034876149,55.418432436003386,52.408366420574325,985.368270326689,43.10215449598558,4.474745500664709,1410.1095682462071,532.2251103065989,730.5941950758327,1374.2363522243206,64.5526094824764,1869.1120568987944,35.34905215361088,1028.686741967789,761.5282856386822,966.3482893750818,213.21006314976057,532.5895496754786,22.785071384651527,0.028593293024919034,182.86795654395826,65.43709079906336,885.722417512254,1052.6313372202799,71.94808728642707,10.140688166235682,913.3103452682197,1869.817890803868,26.91936126124753,67.18224295981977,29.582860241335403,90.6522441784332,1295.1158058946844,838.2750515759267,1295.1351499311606,532.4037746301574,621.022678740783,6.411678309750068,1035.9202252899488,35.348013737215005,1472.4051243573176,28.70986633806501,1472.3528789506931,1263.474292396048,70.89003077740408,24.05093960945071,742.254087365536,0.06802756700476674,296.74257608971317,742.3083842578187,48.060712396433004,11.44044105778958,0.7479351073543724,1277.0154152586992,363.1231563673798,576.5797393247605,207.9806723441394,1489.5805344904295,886.2427797442325,191.97354453273672,1295.236953348144,1063.068536481209,54.07771031702336,9.105742129981088,28.872692522239383,28.925081347492352,1374.3871612579476,56.92076321279271,26.911179726325464,35.345711124975665,71.95109940358323,1177.4808167119304
S58,1804.6959085975532,1149.4325837205204,2077.3244257888487,122.34612881302188,431.21717891963635,2154.976865406693,113.96389425999268,1197.7949932029062,1841.7861393377866,788.479804122819,818.9527860934644,17.25245223947578,100.25828956428211,33.473430648201074,2043.0692714727127,1490.815274124443,782.8635385893934,2434.3624853157726,1437.5744160744343,43.78523859066272,48.317187306557685,1277.3319539178515,62.263561119703695,17.249997948721266,1745.2082142763734,105.3151914649164,1766.8057442440497,1232.2651800551034,1025.6121531061372,33.47346531209757,967.567421986358,1841.646252301493,788.3578447157372,69.69540802649249,98.15425511289736,558.8838169962955,1766.7546935072714,919.7968104661225,920.072160089037,1361.0931211168352,83.04032232864976,97.28727543990874,1703.1783833135273,43.65949424316476,94.62869278366888,94.60423121017017,0.07354153860588838,70.1820417915832,97.28740405152224,70.92278488137973,55.694892159003146,1751.1994669453495,431.3705248892385,1316.5458088269481,1490.0539820687084,0.3126471695416087,55.536394723412435,856.9305768554018,1333.3184963413853,0.5858075248936172,83.1201857098029,78.84668482276433,98.15299855486293,58.825574894573265,365.91591709436267,1121.9615666908076,69.29938237675954,69.31551813030201,310.58816982989583,53.560504223473075,46.09809807013083,1751.1890734143046,98.15419408669824,17.29368924306169
S59,1410.9512865405911,6.83951822030984,1128.3990204652605,1121.0374170404582,803.6721929698157,62.14859574104171,895.8743370468014,118.30305714136846,1271.321254983038,21.242584499076653,465.7936708437964,61.673347742743566,67.2045080229246,1758.0043767174923,795.3789686353172,1031.8581465274733,40.86099372801623,52.228840099049556,124.56688685184791,446.5215755186361,340.24794214244514,8.900730348893601,120.79114339484605,1110.05881535117,1036.2684194618719,1113.7103705420723,1575.7658859635349,106.66572918731991,35.12764638569869,97.66481294141941,336.0703924136014,1271.9885355070708,21.255164957081657,103.32926598736297,75.03929034730274,707.2301148438089,1575.8441091777142,21.251034413171336,446.1036544674671,85.35424773312354,57.68825116247054,795.3611822782364,1510.3633035157786,373.9887719967444,1294.5840117415653,1512.1186870492816,1154.3151575801676,161.34151591385503,927.8658480433579,185.88856143339183,266.073298442379,795.3600589101244,729.7177808294433,2.5861340531124206,8.886346980670139,1155.235140971745,236.3838291785628,23.943158231456373,0.9892080853851871,1155.0555640657306,57.60064006249978,265.41339452351616,1575.9848311644662,946.3058381134684,1012.5618669979601,8.994311509214729,23.950960908979432,24.007933395047708,61.68144479794324,1041.5041690243227,18.656266806107674,795.318038186783,1575.8302232010074,1294.7912945601643
S60,6.455475704858689,72.30945901078768,798.4940278285015,525.3244399378756,1649.5828554889947,33.01973646370253,35.04218196830738,73.26802734745222,166.78722471409054,1485.08710676499,1538.3397125278177,2319.2153728060143,116.00447592193048,1533.8876763076705,56.11938726270181,1472.0019759325467,2361.194540437349,561.6713972781582,1386.4564326988561,1732.759576659422,85.87827137357046,1472.3566120359626,76.8399047652118,1987.900659147439,1465.148444788149,236.72307721584008,6.238631117166623,1188.4833503409423,62.188482195393156,72.95017433907807,82.0402246816573,7.945157838406787,1732.3760522223774,68.67423744516533,6.2398200373051536,2060.8813903444293,112.31075184081739,82.49772423021271,1484.603641126282,1553.3757258885307,69.80694208243764,56.12107608572413,0.29728148831118184,1775.6012590866171,0.020593268835662634,1.2557760880234576,94.66851139567095,71.25204068067467,56.12037703466242,1472.6941872809114,1808.7153877947103,56.11933318980655,93.2399423747076,1506.3013427592252,1262.002343585292,94.61827841712996,1325.1431721442182,1784.2585013149871,1512.6850802870897,1703.5387514945373,1464.706128919783,59.508729333056635,112.43216048294794,771.5606489524281,1880.0759171292748,78.83119194170338,52.44311912383003,1100.2609344026353,1987.8492882214953,1032.8154782744434,1476.0065199689036,1178.5088829807305,112.32007908481317,110.47895105022097
S61,2453.3002987145283,1287.2512764655655,2091.124201885214,2247.1107476623847,511.3385026590922,102.9646312129428,2165.1274824142893,1295.7299736840325,116.08308627817533,826.1849162428282,940.9376950256687,0.09905081681098431,2453.1290301112717,699.7914979834152,81.78722145730757,65.57295763643093,512.8298307306159,106.93252060487943,1412.9031877451991,963.5903207173076,827.0283913445029,1374.6008539746447,57.6771912523599,0.009242074806154129,1383.0156010553094,2202.5100823279354,2334.040463596481,67.27905330719557,1263.1985716906968,817.9279382674288,47.27598212339247,2088.917692352375,45.90245143136961,1187.8360756949014,2333.984291017632,29.654108935135696,111.14093873350183,826.2232866933782,826.5551976906728,60.57539443451744,1381.6895403360222,81.78556616860212,2319.485115505816,936.0061605488248,2319.6216178199184,2318.555755040088,309.83956448412835,1159.0509597618113,81.78647822901544,1177.777420478863,48.962032999831564,81.78735488679457,610.7282092855728,61.19757585143111,1178.192153565753,310.5348076858848,56.872335079517924,901.4632075247408,61.32996256897906,17.230283359740188,1185.7198355515714,1361.3572448007906,2333.861968193499,1346.103969942195,16.63562455480543,1014.6978877843603,1370.4239764127535,1371.090511060339,0.0780451746481912,1448.2689690074094,851.6099899878288,81.7873876747356,2000.5544329137706,0.8794396042175358
S62,166.64770559077678,1583.761544403789,34.900965381659226,25.240420178636096,1760.0768192901417,28.788502918571723,33.170918747028516,1359.7387554405623,4.978694646551836,1580.7388087331635,1423.5912323364128,111.14563065909879,7.919135613075451,1300.973350854784,53.1248241506676,1169.5170667070904,112.73593381773414,616.9729082886171,69.23879538786798,1844.391843322882,90.02648362793738,1294.8229075408906,1668.184960974494,2334.1025200983463,1163.380199963498,282.87761725063615,0.001809307634418029,1246.3624967448554,1435.1155356813888,72.20290686975875,1828.7040510557338,89.10634388512159,87.80995675078383,71.12362415311422,0.0012093574020787836,1869.8876995235426,0.002072715186532837,87.81296309692569,1580.279409042135,1607.1341623027172,1357.8254895454677,1115.65766868069,131.11573648445912,1883.4657118885964,112.26969462459455,129.98040702075582,1767.949540385681,1314.3773879290886,53.12629720540849,71.95765357176754,88.38583229593041,956.24876035442,2089.0432943044566,1579.0027858279675,1294.84717800383,98.16361270854757,78.15166118533342,1628.0350179672992,75.2711070752856,1767.3488226205368,64.60890438781257,1108.6611173309375,0.1983246773549784,1030.3853074391793,2318.241802194516,1457.3868745165184,57.35034854845768,57.30367518906789,111.13939850792445,55.3905183476453,87.04203317859347,1115.6336172632205,0.02636493971972195,111.17519880587723
S63,2104.912429068003,61.24051510282953,1790.3007480046122,1924.2205807138712,512.1024977484817,1851.490566567437,2162.707477352755,1109.347590203658,116.16812623987735,963.5417015794621,1098.0214105819198,2.1145352092630803,116.93139294221241,701.3517916720537,1470.0657978297659,1178.3610552687317,24.320380756471,1922.705826713397,67.22905563153509,825.6433873573411,826.1917029492134,1176.8508967052217,1036.9753327119772,0.11867751822320104,1183.4945180590678,2571.1639638339484,111.23454398752735,67.22697278274539,1264.1041946476932,819.7544354788515,47.25254068247744,116.13582217321988,963.6121898384564,1186.6368267137507,2335.869142846098,533.342039709526,2335.844620985564,45.885114736507624,963.9751104281316,60.508490883996366,1182.3603237545647,1715.0420039759265,1990.17850462491,935.5162955751846,2322.011237629613,1989.3793664306145,363.77396670094487,64.31407959622956,1470.0524248551224,1176.4007168449589,48.886332733422236,1470.0682011919107,611.2079206242037,61.147120713634386,1372.9500711896624,364.5874896424341,1193.7064251853933,901.1772207685436,1286.7801770349795,364.1324665751897,65.7651673351788,75.5617497273973,2002.0681056423869,74.86763864005958,16.64790411877881,56.297286362268494,76.13256977551956,76.16973743628901,0.1181932501748265,1242.788182462469,47.288281632430966,1715.0802607109915,2002.170003337434,0.07505477407311065
S64,1354.6367254881739,9.033708084877969,969.6927151216836,997.5284074117317,943.1453130407037,1149.7153043017831,43.09858567723881,4.467106100245527,1208.2111809474966,620.4825134974664,625.5386387013552,1374.7510769044172,1161.3970407969227,1869.3557617734573,742.96405770211,882.636771433256,42.341691180074804,966.1893072784853,212.04339116738652,620.9077802832614,478.38119711013474,0.519818621660224,8.706569986742199,1178.3087414607362,49.25687493094178,58.45257250867001,1510.3435802332058,211.78778027935277,912.2794311890268,103.89191897405914,26.898762697218388,1410.2977263239777,29.561554594925912,76.72010505076247,1510.4021995961848,718.5644726168674,1294.6497852806992,532.0204559220955,531.9211592011978,134.3306130832979,888.8337104538188,742.942297310273,1471.6817964953761,516.4841687369841,70.07760660018005,70.15860945121773,1276.045751998955,21.401171819853598,35.37562074382342,0.8122693128366102,346.6905325825832,742.9423305815777,1009.0864478029912,205.22259615877084,0.01733820866692684,1277.0399707759202,362.46579355492213,672.3046013254703,9.866763503696934,70.9337984692495,1035.001198162726,191.2826847046564,1294.7517168920608,1062.0451665374774,54.08536369125068,164.26435217774454,518.6767585732813,519.6197570928076,1178.4874546434341,1023.5819059540548,564.7004321209565,742.8938531644135,71.9241357343485,65.44015755847691
S65,64.59934072147855,577.6695335574218,1570.5602734125828,1400.576662387877,545.0764433406295,1446.4181093808202,1428.680991942053,678.950099539295,1460.277532087531,440.9613510946391,9.824303336733527,58.591870123503796,1163.016345939404,74.21181782290972,1324.872948679874,1877.9493344812074,966.5171179701624,1428.591077188514,562.2148532585107,20.99337955043805,625.7355506972782,40.619323122663154,35.973420918858245,1054.5722600900363,1883.2303939822266,1342.3235183865706,1274.070096417473,31.245228304382326,72.62502466200111,1556.476829709504,22.298525209200942,69.56937399367398,20.978773253393733,36.51663586392767,70.78342094638121,33.69663036052772,70.78337597483575,377.7343739421871,20.96921695755243,646.2530187944891,1885.6739008989343,73.6035899131373,1164.592914630348,424.51573251593373,1164.6863255681703,1360.1094456901437,871.356901435792,859.6523411160755,73.60052210500442,852.04680597187,39.812654364773394,73.60291232599818,535.0463039511399,531.6716107516731,852.6900368006492,871.6679405314778,21.735158172254682,398.7495025404385,654.3000534546057,1017.0725432205044,1614.7457440909325,721.2031133530456,70.79085038142685,457.6944316653927,888.6683447455208,820.4745731948273,21.416546511466255,385.55794066862205,58.60012371743409,362.09695597262913,22.266239553603395,73.60046849450411,1486.456467358905,58.60879296090977
S66,69.2044332160442,199.44671991168593,49.31506336889345,1237.610885636274,49.68734028133873,1042.5457276614854,983.5723421872327,71.2108351443355,1505.5638369504738,27.800365649324355,725.8195556831139,60.9086603866527,1245.9572601647835,99.59026307023782,773.2375113980195,47.92529752057795,789.2585350106136,49.93514315285872,13.090405123842434,500.75948332521665,417.43059679502295,85.85306561290838,131.30713487986864,1279.0271894192729,1011.823547142853,1135.3183239533912,1377.6376204738178,235.4198996796596,802.6162141467248,1793.574388750746,452.43782970204865,71.72704390733135,500.71530592787565,137.5972424172737,1607.3021650562584,764.110642171827,1607.3251684735988,500.61337653033326,584.0021650258288,5.603655248813813,48.29683933015172,773.2117126057138,1571.59393778908,477.85419467629947,1571.5396582991823,1573.2334422207805,1413.3519900630502,75.84098831061009,662.7116543192446,85.65790364869618,253.71512372652205,36.81988091744531,813.5282793814144,12.051303881304111,85.89952370766173,1212.4707442558572,421.1868377324687,538.8961114228463,187.95845290030934,1212.2124196291804,1012.4700259070512,323.68696638634486,1607.4401812763986,1112.8697174056504,50.21622302741366,5.048124534406362,677.2143778218824,32.30312341633695,60.9156488689397,1240.8289839742151,452.42113080930125,773.171996308667,1377.691475892675,1278.547126400275
