Product Name,Revenue,Demand,Initial Inventory
T-shirt 3XL 960.0,960,0,0
T-shirt 3XL 962.0,962,14,35
T-shirt 3XL 965.0,965,8,20
T-shirt 3XL 967.0,967,52,130
T-shirt 3XL 968.0,968,118,295
T-shirt 3XL 969.0,969,114,285
T-shirt 3XL 979.0,979,2,5
T-shirt 3XL 981.25,981.25,0,0
T-shirt 3XL 988.0,988,94,235
T-shirt 3XL 990.0,990,2,5
T-shirt 3XL 992.0,992,3,10
T-shirt 3XL 992.86,992.86,0,0
T-shirt 3XL 995.0,995,22,55
T-shirt 3XL 995.54,995.54,0,0
T-shirt 3XL 999.0,999,394,985
T-shirt 3XL nan,,14,40
T-shirt 4XL 1078.0,1078,4,10
T-shirt 4XL 1315.0,1315,8,20
T-shirt 4XL 1325.0,1325,16,40
T-shirt 4XL 1362.0,1362,2,5
T-shirt 4XL 1399.0,1399,34,85
T-shirt 4XL 1629.0,1629,2,5
T-shirt 4XL 855.24,855.24,0,0
T-shirt 4XL 871.0,871,8,20
T-shirt 4XL 898.0,898,8,20
T-shirt 4XL 909.0,909,8,20
T-shirt 4XL 955.0,955,2,5
T-shirt 4XL nan,,0,0
T-shirt 5XL 1078.0,1078,6,15
T-shirt 5XL 1315.0,1315,2,5
T-shirt 5XL 1325.0,1325,32,80
T-shirt 5XL 1399.0,1399,32,80
T-shirt 5XL 1531.0,1531,2,5
T-shirt 5XL 1629.0,1629,2,5
T-shirt 5XL 871.0,871,2,5
T-shirt 5XL 898.0,898,12,30
T-shirt 5XL 909.0,909,16,40
T-shirt 5XL 955.0,955,6,15
T-shirt 5XL nan,,0,0
T-shirt 6XL 1078.0,1078,2,5
T-shirt 6XL 1216.07,1216.07,0,0
T-shirt 6XL 1315.0,1315,4,10
T-shirt 6XL 1325.0,1325,28,70
T-shirt 6XL 1399.0,1399,62,155
T-shirt 6XL 1531.0,1531,2,5
T-shirt 6XL 1629.0,1629,8,20
T-shirt 6XL 898.0,898,18,45
T-shirt 6XL 909.0,909,10,25
T-shirt 6XL 967.0,967,6,15
T-shirt 6XL nan,,0,0
T-shirt L 1000.0,1000,0,0
T-shirt L 1001.79,1001.79,0,0
T-shirt L 1005.36,1005.36,0,0
T-shirt L 1008.0,1008,10,25
T-shirt L 1018.0,1018,44,110
T-shirt L 1020.0,1020,2,5
T-shirt L 1025.89,1025.89,0,0
T-shirt L 1028.57,1028.57,0,0
T-shirt L 1031.0,1031,10,25
T-shirt L 1033.0,1033,34,85
T-shirt L 1033.93,1033.93,0,0
T-shirt L 1036.0,1036,8,20
T-shirt L 1038.39,1038.39,0,0
T-shirt L 1041.0,1041,2,5
T-shirt L 1043.0,1043,10,25
T-shirt L 1044.0,1044,16,40
T-shirt L 1047.32,1047.32,0,0
T-shirt L 1058.93,1058.93,0,0
T-shirt L 1063.0,1063,8,20
T-shirt L 1065.0,1065,32,80
T-shirt L 1066.0,1066,6,15
T-shirt L 1068.0,1068,62,155
T-shirt L 1070.54,1070.54,0,0
T-shirt L 1072.0,1072,60,150
T-shirt L 1074.0,1074,3,10
T-shirt L 1075.0,1075,94,235
T-shirt L 1079.0,1079,2,5
T-shirt L 1083.04,1083.04,0,0
T-shirt L 1085.0,1085,10,25
T-shirt L 1088.0,1088,14,35
T-shirt L 1089.0,1089,2,5
T-shirt L 1093.0,1093,16,40
T-shirt L 1094.0,1094,4,10
T-shirt L 1096.0,1096,32,80
T-shirt L 1098.0,1098,2,5
T-shirt L 1099.0,1099,244,610
T-shirt L 1105.36,1105.36,0,0
T-shirt L 1111.0,1111,30,75
T-shirt L 1112.0,1112,172,430
T-shirt L 1115.0,1115,144,360
T-shirt L 1120.0,1120,8,20
T-shirt L 1122.0,1122,82,205
T-shirt L 1123.21,1123.21,0,0
T-shirt L 1124.0,1124,3,10
T-shirt L 1125.0,1125,116,290
T-shirt L 1126.0,1126,76,190
T-shirt L 1127.0,1127,46,115
T-shirt L 1129.0,1129,12,30
T-shirt L 1130.0,1130,2,5
T-shirt L 1132.0,1132,2,5
T-shirt L 1133.0,1133,162,405
T-shirt L 1137.0,1137,60,150
T-shirt L 1138.0,1138,18,45
T-shirt L 1139.0,1139,16,40
T-shirt L 1140.0,1140,2,5
T-shirt L 1146.0,1146,36,90
T-shirt L 1147.0,1147,18,45
T-shirt L 1149.0,1149,80,200
T-shirt L 1152.0,1152,16,40
T-shirt L 1158.0,1158,2,5
T-shirt L 1159.82,1159.82,0,0
T-shirt L 1163.0,1163,136,340
T-shirt L 1164.0,1164,24,60
T-shirt L 1166.0,1166,8,20
T-shirt L 1173.0,1173,24,60
T-shirt L 1174.11,1174.11,0,0
T-shirt L 1176.0,1176,48,120
T-shirt L 1186.0,1186,198,495
T-shirt L 1189.0,1189,4,10
T-shirt L 1190.0,1190,3,10
T-shirt L 1190.18,1190.18,0,0
T-shirt L 1192.0,1192,4,10
T-shirt L 1194.0,1194,3,10
T-shirt L 1194.64,1194.64,0,0
T-shirt L 1196.0,1196,2,5
T-shirt L 1199.0,1199,114,285
T-shirt L 1200.0,1200,2,5
T-shirt L 1201.0,1201,10,25
T-shirt L 1202.0,1202,6,15
T-shirt L 1204.0,1204,26,65
T-shirt L 1213.0,1213,68,170
T-shirt L 1221.0,1221,22,55
T-shirt L 1226.0,1226,3,10
T-shirt L 1228.0,1228,18,45
T-shirt L 1233.0,1233,8,20
T-shirt L 1234.0,1234,10,25
T-shirt L 1237.0,1237,8,20
T-shirt L 1238.0,1238,88,220
T-shirt L 1239.29,1239.29,0,0
T-shirt L 1245.0,1245,8,20
T-shirt L 1249.0,1249,8,20
T-shirt L 1249.11,1249.11,0,0
T-shirt L 1254.0,1254,14,35
T-shirt L 1256.0,1256,4,10
T-shirt L 1257.0,1257,12,30
T-shirt L 1258.0,1258,2,5
T-shirt L 1260.0,1260,10,25
T-shirt L 1262.0,1262,3,10
T-shirt L 1268.0,1268,26,65
T-shirt L 1270.0,1270,2,5
T-shirt L 1271.0,1271,4,10
T-shirt L 1281.0,1281,18,45
T-shirt L 1282.0,1282,6,20
T-shirt L 1283.93,1283.93,0,0
T-shirt L 1284.0,1284,6,15
T-shirt L 1285.72,1285.72,0,0
T-shirt L 1287.0,1287,14,35
T-shirt L 1287.5,1287.5,0,0
T-shirt L 1296.0,1296,3,10
T-shirt L 1298.0,1298,8,20
T-shirt L 1299.0,1299,84,210
T-shirt L 1301.0,1301,78,195
T-shirt L 1309.0,1309,6,15
T-shirt L 1315.0,1315,14,35
T-shirt L 1319.0,1319,24,60
T-shirt L 1320.0,1320,3,10
T-shirt L 1323.0,1323,40,100
T-shirt L 1324.0,1324,2,5
T-shirt L 1325.72,1325.72,0,0
T-shirt L 1329.0,1329,6,15
T-shirt L 1332.0,1332,3,10
T-shirt L 1333.0,1333,8,20
T-shirt L 1338.0,1338,104,260
T-shirt L 1349.0,1349,98,245
T-shirt L 1352.0,1352,8,20
T-shirt L 1354.0,1354,6,15
T-shirt L 1359.82,1359.82,0,0
T-shirt L 1364.0,1364,22,55
T-shirt L 1369.0,1369,10,25
T-shirt L 1388.0,1388,10,25
T-shirt L 1399.0,1399,80,200
T-shirt L 1426.0,1426,2,5
T-shirt L 1432.0,1432,80,200
T-shirt L 1438.0,1438,16,40
T-shirt L 1442.0,1442,100,250
T-shirt L 1449.0,1449,2,5
T-shirt L 1450.0,1450,6,15
T-shirt L 1463.0,1463,28,70
T-shirt L 1473.0,1473,28,70
T-shirt L 1477.0,1477,26,65
T-shirt L 1481.0,1481,4,10
T-shirt L 1496.0,1496,2,5
T-shirt L 1499.0,1499,6,15
T-shirt L 1523.0,1523,66,165
T-shirt L 1542.0,1542,2,5
T-shirt L 1556.0,1556,24,60
T-shirt L 1559.0,1559,6,15
T-shirt L 1576.0,1576,3,10
T-shirt L 1593.0,1593,4,10
T-shirt L 1648.0,1648,6,15
T-shirt L 1671.0,1671,2,5
T-shirt L 1691.0,1691,2,5
T-shirt L 1695.0,1695,4,10
T-shirt L 1698.0,1698,2,5
T-shirt L 1714.0,1714,3,10
T-shirt L 1729.0,1729,2,5
T-shirt L 1902.86,1902.86,0,0
T-shirt L 1998.0,1998,6,20
T-shirt L 2250.0,2250,3,10
T-shirt L 2326.0,2326,3,10
T-shirt L 2372.0,2372,6,20
T-shirt L 2442.0,2442,2,5
T-shirt L 2598.0,2598,4,10
T-shirt L 396.19,396.19,0,0
T-shirt L 408.57,408.57,0,0
T-shirt L 416.0,416,58,145
T-shirt L 426.0,426,2,5
T-shirt L 429.0,429,28,70
T-shirt L 435.0,435,10,25
T-shirt L 435.24,435.24,0,0
T-shirt L 436.0,436,16,40
T-shirt L 441.0,441,12,30
T-shirt L 441.9,441.9,0,0
T-shirt L 446.0,446,2,5
T-shirt L 449.0,449,28,70
T-shirt L 450.0,450,18,45
T-shirt L 455.0,455,32,80
T-shirt L 455.24,455.24,0,0
T-shirt L 457.0,457,2,5
T-shirt L 461.0,461,4,10
T-shirt L 464.0,464,20,50
T-shirt L 473.0,473,2,5
T-shirt L 474.0,474,30,75
T-shirt L 475.0,475,50,125
T-shirt L 475.24,475.24,0,0
T-shirt L 477.0,477,2,5
T-shirt L 478.0,478,82,205
T-shirt L 480.0,480,22,55
T-shirt L 484.0,484,8,20
T-shirt L 486.0,486,6,15
T-shirt L 492.38,492.38,0,0
T-shirt L 493.0,493,2,5
T-shirt L 495.0,495,38,95
T-shirt L 496.0,496,34,85
T-shirt L 496.19,496.19,0,0
T-shirt L 499.0,499,116,290
T-shirt L 500.95,500.95,0,0
T-shirt L 501.0,501,8,20
T-shirt L 503.81,503.81,0,0
T-shirt L 507.0,507,28,70
T-shirt L 511.42,511.42,0,0
T-shirt L 517.0,517,44,110
T-shirt L 517.14,517.14,0,0
T-shirt L 519.0,519,12,30
T-shirt L 521.0,521,24,60
T-shirt L 522.86,522.86,0,0
T-shirt L 523.0,523,10,25
T-shirt L 525.0,525,18,45
T-shirt L 526.0,526,2,5
T-shirt L 529.0,529,36,90
T-shirt L 534.0,534,14,35
T-shirt L 536.19,536.19,0,0
T-shirt L 537.0,537,70,175
T-shirt L 538.1,538.1,0,0
T-shirt L 539.0,539,14,35
T-shirt L 540.95,540.95,0,0
T-shirt L 541.0,541,8,20
T-shirt L 541.9,541.9,0,0
T-shirt L 542.0,542,22,55
T-shirt L 543.0,543,28,70
T-shirt L 545.0,545,114,285
T-shirt L 547.0,547,10,25
T-shirt L 548.0,548,14,35
T-shirt L 549.0,549,24,60
T-shirt L 550.0,550,8,20
T-shirt L 558.0,558,4,10
T-shirt L 559.05,559.05,0,0
T-shirt L 560.0,560,88,220
T-shirt L 560.95,560.95,0,0
T-shirt L 562.0,562,20,50
T-shirt L 562.86,562.86,0,0
T-shirt L 563.0,563,256,640
T-shirt L 565.0,565,18,45
T-shirt L 566.0,566,10,25
T-shirt L 567.0,567,16,40
T-shirt L 568.0,568,18,45
T-shirt L 568.57,568.57,0,0
T-shirt L 569.0,569,64,160
T-shirt L 570.48,570.48,0,0
T-shirt L 571.0,571,28,70
T-shirt L 573.0,573,66,165
T-shirt L 574.29,574.29,0,0
T-shirt L 575.0,575,30,75
T-shirt L 579.0,579,36,90
T-shirt L 581.0,581,8,20
T-shirt L 582.0,582,54,135
T-shirt L 582.86,582.86,0,0
T-shirt L 583.0,583,2,5
T-shirt L 583.81,583.81,0,0
T-shirt L 586.0,586,6,15
T-shirt L 587.0,587,4,10
T-shirt L 589.0,589,76,190
T-shirt L 590.0,590,4,10
T-shirt L 591.0,591,84,210
T-shirt L 595.0,595,16,40
T-shirt L 595.24,595.24,0,0
T-shirt L 596.19,596.19,0,0
T-shirt L 597.0,597,488,1220
T-shirt L 598.0,598,4,10
T-shirt L 599.0,599,258,645
T-shirt L 599.05,599.05,0,0
T-shirt L 600.95,600.95,0,0
T-shirt L 603.0,603,12,30
T-shirt L 604.76,604.76,0,0
T-shirt L 605.0,605,52,130
T-shirt L 607.0,607,2,5
T-shirt L 610.48,610.48,0,0
T-shirt L 612.0,612,78,195
T-shirt L 613.0,613,34,85
T-shirt L 614.0,614,6,15
T-shirt L 615.24,615.24,0,0
T-shirt L 617.14,617.14,0,0
T-shirt L 618.0,618,6,15
T-shirt L 622.0,622,2,5
T-shirt L 622.86,622.86,0,0
T-shirt L 625.0,625,4,10
T-shirt L 625.71,625.71,0,0
T-shirt L 626.0,626,98,245
T-shirt L 627.0,627,6,15
T-shirt L 629.0,629,52,130
T-shirt L 630.0,630,2,5
T-shirt L 631.0,631,178,445
T-shirt L 632.38,632.38,0,0
T-shirt L 633.0,633,44,110
T-shirt L 634.0,634,8,20
T-shirt L 634.28,634.28,0,0
T-shirt L 634.29,634.29,0,0
T-shirt L 635.0,635,414,1035
T-shirt L 635.24,635.24,0,0
T-shirt L 636.0,636,24,60
T-shirt L 640.0,640,2,5
T-shirt L 641.0,641,138,345
T-shirt L 643.0,643,14,35
T-shirt L 646.0,646,4,10
T-shirt L 647.0,647,4,10
T-shirt L 647.62,647.62,0,0
T-shirt L 648.0,648,88,220
T-shirt L 650.0,650,32,80
T-shirt L 650.48,650.48,0,0
T-shirt L 651.43,651.43,0,0
T-shirt L 652.38,652.38,0,0
T-shirt L 653.0,653,84,210
T-shirt L 654.0,654,58,145
T-shirt L 655.0,655,12,30
T-shirt L 655.24,655.24,0,0
T-shirt L 657.0,657,62,155
T-shirt L 659.0,659,4,10
T-shirt L 659.05,659.05,0,0
T-shirt L 660.0,660,24,60
T-shirt L 662.0,662,2,5
T-shirt L 662.86,662.86,0,0
T-shirt L 664.0,664,28,70
T-shirt L 665.0,665,2,5
T-shirt L 666.0,666,330,825
T-shirt L 667.0,667,4,10
T-shirt L 668.0,668,8,20
T-shirt L 668.57,668.57,0,0
T-shirt L 671.0,671,20,50
T-shirt L 672.0,672,12,30
T-shirt L 675.0,675,2,5
T-shirt L 676.0,676,2,5
T-shirt L 679.0,679,2,5
T-shirt L 680.0,680,102,255
T-shirt L 680.95,680.95,0,0
T-shirt L 681.9,681.9,0,0
T-shirt L 683.0,683,12,30
T-shirt L 684.0,684,20,50
T-shirt L 685.0,685,6,15
T-shirt L 688.0,688,28,70
T-shirt L 689.0,689,2,5
T-shirt L 690.0,690,2,5
T-shirt L 690.48,690.48,0,0
T-shirt L 692.0,692,54,135
T-shirt L 693.0,693,14,35
T-shirt L 695.0,695,2,5
T-shirt L 695.24,695.24,0,0
T-shirt L 696.0,696,260,650
T-shirt L 698.0,698,152,380
T-shirt L 699.0,699,58,145
T-shirt L 700.95,700.95,0,0
T-shirt L 700.96,700.96,0,0
T-shirt L 701.9,701.9,0,0
T-shirt L 702.0,702,36,90
T-shirt L 712.0,712,2,5
T-shirt L 714.0,714,6,15
T-shirt L 715.0,715,34,85
T-shirt L 716.0,716,12,30
T-shirt L 717.0,717,18,45
T-shirt L 721.0,721,30,75
T-shirt L 721.9,721.9,0,0
T-shirt L 722.86,722.86,0,0
T-shirt L 724.0,724,12,30
T-shirt L 725.0,725,114,285
T-shirt L 726.67,726.67,0,0
T-shirt L 727.0,727,2,5
T-shirt L 728.0,728,2,5
T-shirt L 729.0,729,54,135
T-shirt L 730.0,730,32,80
T-shirt L 734.29,734.29,0,0
T-shirt L 735.0,735,2,5
T-shirt L 736.0,736,72,180
T-shirt L 737.0,737,28,70
T-shirt L 738.1,738.1,0,0
T-shirt L 740.0,740,0,0
T-shirt L 744.0,744,2,5
T-shirt L 745.71,745.71,0,0
T-shirt L 747.0,747,10,25
T-shirt L 748.57,748.57,0,0
T-shirt L 749.0,749,8,20
T-shirt L 750.48,750.48,0,0
T-shirt L 751.0,751,76,190
T-shirt L 753.33,753.33,0,0
T-shirt L 754.29,754.29,0,0
T-shirt L 758.0,758,6,15
T-shirt L 759.0,759,332,830
T-shirt L 760.0,760,4,10
T-shirt L 760.95,760.95,0,0
T-shirt L 762.0,762,4,10
T-shirt L 762.86,762.86,0,0
T-shirt L 763.0,763,32,80
T-shirt L 764.0,764,58,145
T-shirt L 770.48,770.48,0,0
T-shirt L 771.0,771,178,445
T-shirt L 773.0,773,2,5
T-shirt L 774.0,774,18,45
T-shirt L 775.0,775,20,50
T-shirt L 775.24,775.24,0,0
T-shirt L 777.0,777,6,15
T-shirt L 783.0,783,8,20
T-shirt L 784.76,784.76,0,0
T-shirt L 785.0,785,4,10
T-shirt L 785.71,785.71,0,0
T-shirt L 786.0,786,30,75
T-shirt L 788.0,788,738,1845
T-shirt L 789.0,789,2,5
T-shirt L 791.0,791,36,90
T-shirt L 792.0,792,64,160
T-shirt L 792.38,792.38,0,0
T-shirt L 795.0,795,2,5
T-shirt L 795.24,795.24,0,0
T-shirt L 797.14,797.14,0,0
T-shirt L 799.0,799,142,355
T-shirt L 801.0,801,78,195
T-shirt L 802.0,802,14,35
T-shirt L 803.0,803,4,10
T-shirt L 804.76,804.76,0,0
T-shirt L 806.66,806.66,0,0
T-shirt L 806.67,806.67,0,0
T-shirt L 808.0,808,2,5
T-shirt L 809.0,809,6,15
T-shirt L 809.52,809.52,0,0
T-shirt L 811.43,811.43,0,0
T-shirt L 814.0,814,6,15
T-shirt L 817.0,817,16,40
T-shirt L 818.0,818,14,35
T-shirt L 819.0,819,2,5
T-shirt L 820.0,820,6,15
T-shirt L 824.0,824,218,545
T-shirt L 825.0,825,28,70
T-shirt L 826.0,826,2,5
T-shirt L 827.62,827.62,0,0
T-shirt L 828.0,828,42,105
T-shirt L 831.0,831,6,15
T-shirt L 832.0,832,34,85
T-shirt L 833.0,833,30,75
T-shirt L 835.0,835,40,100
T-shirt L 836.0,836,4,10
T-shirt L 837.0,837,4,10
T-shirt L 838.0,838,18,45
T-shirt L 841.0,841,2,5
T-shirt L 845.0,845,110,275
T-shirt L 845.71,845.71,0,0
T-shirt L 846.0,846,10,25
T-shirt L 847.0,847,120,300
T-shirt L 848.0,848,14,35
T-shirt L 849.0,849,4,10
T-shirt L 850.0,850,90,225
T-shirt L 852.0,852,106,265
T-shirt L 854.0,854,46,115
T-shirt L 856.0,856,30,75
T-shirt L 856.19,856.19,0,0
T-shirt L 857.0,857,30,75
T-shirt L 859.0,859,8,20
T-shirt L 865.0,865,4,10
T-shirt L 865.71,865.71,0,0
T-shirt L 869.0,869,2,5
T-shirt L 870.0,870,3,10
T-shirt L 872.0,872,20,50
T-shirt L 873.0,873,4,10
T-shirt L 874.0,874,14,35
T-shirt L 876.0,876,4,10
T-shirt L 877.0,877,22,55
T-shirt L 878.0,878,2,5
T-shirt L 878.1,878.1,0,0
T-shirt L 881.0,881,18,45
T-shirt L 882.0,882,18,45
T-shirt L 883.0,883,4,10
T-shirt L 886.0,886,6,15
T-shirt L 888.0,888,132,330
T-shirt L 889.0,889,16,40
T-shirt L 894.29,894.29,0,0
T-shirt L 895.0,895,2,5
T-shirt L 899.0,899,182,455
T-shirt L 900.0,900,3,10
T-shirt L 902.0,902,2,5
T-shirt L 908.93,908.93,0,0
T-shirt L 909.0,909,12,30
T-shirt L 911.0,911,2,5
T-shirt L 912.0,912,22,55
T-shirt L 912.38,912.38,0,0
T-shirt L 916.0,916,52,130
T-shirt L 919.0,919,8,20
T-shirt L 920.95,920.95,0,0
T-shirt L 921.0,921,26,65
T-shirt L 921.9,921.9,0,0
T-shirt L 922.0,922,58,145
T-shirt L 922.86,922.86,0,0
T-shirt L 925.0,925,2,5
T-shirt L 927.0,927,4,10
T-shirt L 930.0,930,18,45
T-shirt L 931.0,931,8,20
T-shirt L 933.0,933,6,15
T-shirt L 936.0,936,2,5
T-shirt L 939.0,939,84,210
T-shirt L 940.95,940.95,0,0
T-shirt L 941.0,941,4,10
T-shirt L 949.0,949,30,75
T-shirt L 950.0,950,2,5
T-shirt L 951.43,951.43,0,0
T-shirt L 953.57,953.57,0,0
T-shirt L 955.0,955,12,30
T-shirt L 958.0,958,28,70
T-shirt L 962.0,962,18,45
T-shirt L 965.0,965,6,15
T-shirt L 967.0,967,78,195
T-shirt L 968.0,968,42,105
T-shirt L 969.0,969,118,295
T-shirt L 974.0,974,6,15
T-shirt L 978.57,978.57,0,0
T-shirt L 981.25,981.25,0,0
T-shirt L 981.9,981.9,0,0
T-shirt L 984.0,984,6,15
T-shirt L 985.0,985,10,25
T-shirt L 988.0,988,118,295
T-shirt L 990.0,990,2,5
T-shirt L 995.0,995,6,15
T-shirt L 995.54,995.54,0,0
T-shirt L 998.0,998,3,10
T-shirt L 999.0,999,412,1030
T-shirt L nan,,10,25
T-shirt M 1004.46,1004.46,0,0
T-shirt M 1005.36,1005.36,0,0
T-shirt M 1008.0,1008,16,40
T-shirt M 1008.93,1008.93,0,0
T-shirt M 1011.61,1011.61,0,0
T-shirt M 1018.0,1018,38,95
T-shirt M 1020.0,1020,2,5
T-shirt M 1025.89,1025.89,0,0
T-shirt M 1031.0,1031,2,5
T-shirt M 1033.0,1033,70,175
T-shirt M 1036.0,1036,6,15
T-shirt M 1039.29,1039.29,0,0
T-shirt M 1043.0,1043,28,70
T-shirt M 1044.0,1044,10,25
T-shirt M 1044.64,1044.64,0,0
T-shirt M 1047.32,1047.32,0,0
T-shirt M 1048.21,1048.21,0,0
T-shirt M 1053.0,1053,6,15
T-shirt M 1058.93,1058.93,0,0
T-shirt M 1063.0,1063,14,35
T-shirt M 1065.0,1065,152,380
T-shirt M 1066.0,1066,12,30
T-shirt M 1068.0,1068,26,65
T-shirt M 1070.54,1070.54,0,0
T-shirt M 1072.0,1072,40,100
T-shirt M 1075.0,1075,106,265
T-shirt M 1075.89,1075.89,0,0
T-shirt M 1079.0,1079,18,45
T-shirt M 1083.0,1083,10,25
T-shirt M 1085.0,1085,4,10
T-shirt M 1088.0,1088,16,40
T-shirt M 1089.0,1089,2,5
T-shirt M 1092.0,1092,12,30
T-shirt M 1093.0,1093,10,25
T-shirt M 1094.0,1094,12,30
T-shirt M 1096.0,1096,20,50
T-shirt M 1098.0,1098,2,5
T-shirt M 1099.0,1099,234,585
T-shirt M 1100.89,1100.89,0,0
T-shirt M 1105.36,1105.36,0,0
T-shirt M 1111.0,1111,14,35
T-shirt M 1112.0,1112,356,890
T-shirt M 1115.0,1115,170,425
T-shirt M 1120.0,1120,10,25
T-shirt M 1122.0,1122,48,120
T-shirt M 1125.0,1125,98,245
T-shirt M 1126.0,1126,94,235
T-shirt M 1127.0,1127,32,80
T-shirt M 1129.0,1129,6,15
T-shirt M 1130.0,1130,2,5
T-shirt M 1133.0,1133,102,255
T-shirt M 1137.0,1137,24,60
T-shirt M 1138.0,1138,4,10
T-shirt M 1139.0,1139,6,15
T-shirt M 1140.0,1140,66,165
T-shirt M 1143.75,1143.75,0,0
T-shirt M 1146.0,1146,24,60
T-shirt M 1149.0,1149,50,125
T-shirt M 1152.0,1152,30,75
T-shirt M 1154.0,1154,8,20
T-shirt M 1158.0,1158,2,5
T-shirt M 1159.0,1159,10,25
T-shirt M 1159.82,1159.82,0,0
T-shirt M 1161.61,1161.61,0,0
T-shirt M 1163.0,1163,180,450
T-shirt M 1164.0,1164,6,15
T-shirt M 1166.0,1166,6,15
T-shirt M 1170.0,1170,4,10
T-shirt M 1173.0,1173,30,75
T-shirt M 1174.0,1174,40,100
T-shirt M 1177.68,1177.68,0,0
T-shirt M 1182.14,1182.14,0,0
T-shirt M 1186.0,1186,332,830
T-shirt M 1192.0,1192,6,15
T-shirt M 1194.0,1194,6,20
T-shirt M 1194.64,1194.64,0,0
T-shirt M 1199.0,1199,92,230
T-shirt M 1201.0,1201,8,20
T-shirt M 1204.0,1204,2,5
T-shirt M 1204.46,1204.46,0,0
T-shirt M 1205.0,1205,6,15
T-shirt M 1213.0,1213,8,20
T-shirt M 1221.0,1221,26,65
T-shirt M 1224.0,1224,6,20
T-shirt M 1228.0,1228,2,5
T-shirt M 1229.0,1229,4,10
T-shirt M 1231.0,1231,2,5
T-shirt M 1233.0,1233,10,25
T-shirt M 1234.0,1234,10,25
T-shirt M 1237.0,1237,6,15
T-shirt M 1238.0,1238,76,190
T-shirt M 1245.0,1245,4,10
T-shirt M 1249.11,1249.11,0,0
T-shirt M 1250.0,1250,6,15
T-shirt M 1254.0,1254,8,20
T-shirt M 1256.0,1256,4,10
T-shirt M 1258.0,1258,8,20
T-shirt M 1260.0,1260,2,5
T-shirt M 1262.0,1262,3,10
T-shirt M 1268.0,1268,40,100
T-shirt M 1268.58,1268.58,0,0
T-shirt M 1269.0,1269,4,10
T-shirt M 1278.57,1278.57,0,0
T-shirt M 1281.0,1281,44,110
T-shirt M 1284.0,1284,8,20
T-shirt M 1287.0,1287,10,25
T-shirt M 1287.5,1287.5,0,0
T-shirt M 1298.0,1298,8,20
T-shirt M 1299.0,1299,64,160
T-shirt M 1301.0,1301,62,155
T-shirt M 1306.25,1306.25,0,0
T-shirt M 1308.0,1308,6,20
T-shirt M 1309.0,1309,8,20
T-shirt M 1315.0,1315,22,55
T-shirt M 1319.0,1319,48,120
T-shirt M 1323.0,1323,28,70
T-shirt M 1324.0,1324,10,25
T-shirt M 1329.0,1329,10,25
T-shirt M 1329.52,1329.52,0,0
T-shirt M 1333.0,1333,4,10
T-shirt M 1338.0,1338,96,240
T-shirt M 1349.0,1349,148,370
T-shirt M 1352.0,1352,8,20
T-shirt M 1354.0,1354,2,5
T-shirt M 1359.82,1359.82,0,0
T-shirt M 1364.0,1364,26,65
T-shirt M 1369.0,1369,6,15
T-shirt M 1388.0,1388,10,25
T-shirt M 1398.0,1398,4,10
T-shirt M 1399.0,1399,86,215
T-shirt M 1404.0,1404,3,10
T-shirt M 1432.0,1432,120,300
T-shirt M 1438.0,1438,14,35
T-shirt M 1442.0,1442,112,280
T-shirt M 1449.0,1449,2,5
T-shirt M 1450.0,1450,18,45
T-shirt M 1463.0,1463,12,30
T-shirt M 1477.0,1477,12,30
T-shirt M 1499.0,1499,2,5
T-shirt M 1513.39,1513.39,0,0
T-shirt M 1523.0,1523,132,330
T-shirt M 1542.0,1542,4,10
T-shirt M 1554.0,1554,6,20
T-shirt M 1556.0,1556,68,170
T-shirt M 1559.0,1559,2,5
T-shirt M 1576.0,1576,9,25
T-shirt M 1593.0,1593,16,40
T-shirt M 1596.0,1596,2,5
T-shirt M 1603.0,1603,20,50
T-shirt M 1613.0,1613,12,30
T-shirt M 1648.0,1648,18,45
T-shirt M 1649.0,1649,6,15
T-shirt M 1695.0,1695,18,45
T-shirt M 1698.0,1698,6,15
T-shirt M 1729.0,1729,2,5
T-shirt M 1776.0,1776,2,5
T-shirt M 1998.0,1998,3,10
T-shirt M 1999.0,1999,6,15
T-shirt M 2016.0,2016,4,15
T-shirt M 2224.0,2224,6,20
T-shirt M 2230.0,2230,3,10
T-shirt M 3036.0,3036,6,20
T-shirt M 357.0,357,8,20
T-shirt M 383.0,383,4,10
T-shirt M 399.0,399,6,15
T-shirt M 422.0,422,2,5
T-shirt M 4235.72,4235.72,0,0
T-shirt M 425.0,425,2,5
T-shirt M 435.0,435,12,30
T-shirt M 435.24,435.24,0,0
T-shirt M 437.0,437,6,15
T-shirt M 440.0,440,2,5
T-shirt M 443.0,443,4,10
T-shirt M 449.0,449,8,20
T-shirt M 450.0,450,14,35
T-shirt M 455.0,455,28,70
T-shirt M 455.24,455.24,0,0
T-shirt M 457.0,457,4,10
T-shirt M 461.0,461,16,40
T-shirt M 462.86,462.86,0,0
T-shirt M 464.0,464,2,5
T-shirt M 471.43,471.43,0,0
T-shirt M 472.38,472.38,0,0
T-shirt M 474.0,474,20,50
T-shirt M 475.0,475,34,85
T-shirt M 475.24,475.24,0,0
T-shirt M 477.0,477,4,10
T-shirt M 478.0,478,8,20
T-shirt M 480.0,480,8,20
T-shirt M 481.0,481,8,20
T-shirt M 484.0,484,4,10
T-shirt M 486.0,486,8,20
T-shirt M 492.38,492.38,0,0
T-shirt M 493.0,493,6,15
